ticker,shortName,sector,industry,rank,score_FINAL_adj,rating,data_completeness,score_valuation,score_profitability,score_growth,score_financial,score_fundamental_momentum,score_income,revenue_trend,ebitda_trend,margin_trend,debt_trend,fcf_trend,earnings_consistency,revenue_r2,ebitda_r2,revenue_cagr,ebitda_cagr,revenue_qoq,ebitda_qoq,revenue_accel,margin_accel,lastPrice,priceVs50dMA,priceVs200dMA,priceVs52wHigh,priceVs52wLow,position52w,beta,marketCap,dividendYield,liquidity_flag,score_deep_value,score_momentum_calidad,graham_margin_of_safety,fcf_yield,analyst_upside,trailingPE_vs_historia,priceToBook_vs_historia,rsi_14,current_drawdown,trailingPE,forwardPE,priceToBook,enterpriseToEbitda,returnOnEquity,profitMargins,operatingMargins,revenueGrowth,earningsGrowth,debtToEquity,currentRatio,freeCashflow
MDLN,Medline Inc.,Healthcare,Medical Instruments & Supplies,217,4.4332447817836815,Débil,87.1,2.9411764705882355,3.4705882352941178,8.676470588235293,7.0588235294117645,4.757352941176472,5.147058823529411,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,35.279998779296875,-0.06644195350476245,-0.14319086178786844,-0.30654928101075407,0.08603967305823845,0.15197644387455145,,47466881024.0,2.29,False,3.397058823529412,3.0147058823529416,-0.5604483604438856,0.017920390083559747,0.26460832039998095,,,46.95388634064996,-0.2689598009464655,43.555553,22.42178,2.67374,19.221,0.04935,0.02315,0.0082,0.116,2.62,66.258,4.333,850625024.0
CAG,"ConAgra Brands, Inc.",Consumer Defensive,Packaged Foods,189,4.561505683563748,Débil,87.1,7.023809523809525,1.357142857142857,5.0,3.5714285714285716,4.823809523809524,9.761904761904761,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.008970406176694748,-0.016479758844278613,,,16.09000015258789,0.08999025529670845,0.011208778007804954,-0.20816928382933608,0.2841181286981558,0.45699616849652,-0.049,7700121088.0,7.65,False,5.0,4.428571428571429,-0.6247238836906012,0.11155668724985121,-0.10619951127303495,,,60.94683903431641,-0.13013053516426973,22.842491,10.368671,1.2111404,8.588,-0.25064,-0.16985,0.13771,0.036,0.10850000000000001,117.577,0.904,859000000.0
BKD,Brookdale Senior Living Inc.,Healthcare,Medical Care Facilities,348,3.089488140417457,Débil,87.1,4.1911764705882355,1.7647058823529413,2.941176470588235,3.8970588235294112,4.757352941176472,5.147058823529411,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,11.720000267028809,-0.169607032335104,-0.11822680326912072,-0.3142188258028784,0.6076817924593703,0.4520408435743682,0.609,2798938112.0,2.29,False,2.5220588235294112,1.0220588235294117,-0.5683060291318163,0.008203468273041973,0.642491430154221,,,30.054909547947616,-0.27159725569401055,28.967087499999998,68.94118,-96.859505,16.995,-3.49582,-0.04717,0.06806,-0.089,0.262,69.211,1.143,22961000.0
DJT,Trump Media & Technology Group ,Communication Services,Internet Content & Information,175,4.6306155913978495,Débil,87.1,5.572916666666666,1.9375,9.0625,3.958333333333333,4.802083333333335,2.0833333333333335,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,9.635000228881836,0.07990273914009438,-0.05806786810195197,-0.4638285904907158,0.3843391133450913,0.242960965384363,4.107,2677964288.0,0.31,False,4.083333333333333,6.8125,-0.5603054963613976,0.24468403366550048,,,,57.41155274075897,-0.1304151358099372,17.090237,9.766936000000001,2.6182065,-5.121,-0.78946996,0.0,-97.92418,0.89,1.47,95.149,0.955,655255104.0
OXY,Occidental Petroleum Corporatio,Energy,Oil & Gas E&P,52,5.381639677419354,Neutral,87.1,4.125,6.55,9.0,6.5,4.832500000000001,2.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.13291344114029346,0.267017628084177,,,59.099998474121094,0.07003958737608706,0.13783162159533413,-0.12379542662533594,0.5231958369618839,0.7085514301612946,0.16,59078565888.0,1.9,False,4.199999999999999,6.6499999999999995,-0.14508092586096366,0.06412012328094514,0.1307291324087263,,,55.449081148832484,-0.10366880726418493,17.433628,15.41471,1.765813,5.721,0.10629,0.30318,0.45443,0.534,9.649,34.511,1.411,3788124928.0
DVN,Devon Energy Corporation,Energy,Oil & Gas E&P,94,5.114160645161291,Neutral,87.1,7.0,5.6,6.25,4.25,4.832500000000001,5.25,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.1735924079516609,0.32758114042403835,,,47.349998474121094,0.07070977713228621,0.09670325372574773,-0.10168851310716953,0.5046075142714044,0.7476458791959083,0.419,52084998144.0,2.7,False,3.8499999999999996,5.5249999999999995,0.29740479307767065,0.015025920166806333,0.2574120785355558,,,57.27679344527534,-0.08417931186015769,10.248918,8.839579,1.3042281,7.063,0.11522,0.17464,0.41077,0.642,0.44,28.488,0.717,782625024.0
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,62,5.308336712749616,Neutral,87.1,7.797619047619048,7.9523809523809526,2.6190476190476186,2.738095238095238,4.823809523809524,8.571428571428571,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.0032388309977844656,-0.0005700491420108576,,,68.6500015258789,-0.019554614650282964,0.03842554913846086,-0.10913571858449389,0.25502745019888295,0.6238820002629205,0.495,114627919872.0,6.27,False,4.166666666666666,5.88095238095238,-0.6247238836906012,0.07882241668599822,0.01966494456103085,,,51.906533331110374,-0.08368922579159044,14.452632,11.706966,-42.95995,8.681,0.13424,0.38999,0.61464,0.012,-0.027,81.617,0.518,9035249664.0
STM,STMicroelectronics N.V.,Technology,Semiconductors,276,4.0874288072018,Débil,87.1,5.726744186046512,3.4186046511627906,5.930232558139535,5.755813953488372,4.6924418604651175,2.558139534883721,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,49.380001068115234,-0.18319949800819713,0.10663896113351456,-0.39351509373476745,1.3391757966894948,0.4687448361484867,1.521,44069355520.0,0.7,False,2.1569767441860463,3.052325581395349,-0.794111324722778,0.0020649269526689914,0.5179896390970462,,,38.66910221462076,-0.3813580398783541,44.444714,19.44194,2.4979765,15.453,0.02686,0.03558,0.06883,0.261,1.1804999999999999,23.446,2.778,91000000.0
FLY,Firefly Aerospace Inc.,Industrials,Aerospace & Defense,225,4.406554838709678,Débil,87.1,6.538461538461538,0.7500000000000001,8.75,7.5,4.790384615384617,7.6923076923076925,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,21.260000228881836,-0.11245072853843119,-0.22715217835546864,-0.6580344180652753,0.32875001430511475,0.11392679724673675,,3559022592.0,1.38,False,2.019230769230769,1.653846153846154,-0.7815286481676715,-0.046830376512541114,0.9567262254064399,,,38.38667033578415,-0.6384968588261721,38.8210775,-12.196522,2.889372,-11.487,-0.57954,-1.29058,-0.80893,6.569,0.287,4.366,2.727,-166670368.0
RUM,RUM Group Inc.,Communication Services,Internet Content & Information,123,4.888661962365591,Débil,87.1,6.822916666666666,1.2083333333333335,9.0625,7.5,4.802083333333335,2.0833333333333335,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,8.979999542236328,0.3147491350526088,0.3707725543594276,-0.15243043489982755,0.9437228446398978,0.7297070363575444,1.15,4452375552.0,0.31,False,1.3854166666666665,7.593749999999999,-0.5603054963613976,-0.03423092374396364,1.449888766310699,,,62.618847522375134,-0.12218964378631281,17.090237,-28.967741,2.6870136,-43.801,-0.18409,-1.34603,-0.99171996,0.609,1.47,35.194,2.118,-152408928.0
EXK,Endeavour Silver Corporation,Basic Materials,Silver,171,4.636783870967742,Débil,87.1,3.3928571428571423,4.964285714285714,7.232142857142858,5.178571428571429,4.780357142857144,5.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,10.760000228881836,0.2136251104085085,0.10289409540462535,-0.2897689617899778,0.8713043876316235,0.5329787477533868,2.367,3186514688.0,1.32,False,2.25,6.374999999999999,-0.7019400731955057,0.021234485519496842,0.4405204154545579,,,58.90360556273483,-0.18112633578813742,56.63158,9.120809,4.472153,11.337,0.10584,0.08912,0.30504,1.394,0.375,34.84,1.97,67664000.0
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,98,5.096464421252372,Neutral,87.1,5.99264705882353,9.323529411764707,1.6176470588235294,4.5588235294117645,4.757352941176472,8.235294117647058,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,-0.0006294844319442882,-0.0019636721284609798,,,77.33999633789062,0.022031645953243917,-0.2573170328028829,-0.5022525657234481,0.089295723068882,0.07513624481975142,0.73,31958712320.0,2.83,False,4.272058823529411,3.786764705882353,-0.5683060291318163,0.06311267850231082,0.24127236288693,,,53.44217532664813,-0.39347189573643465,12.237341,11.841187,9.866054,9.724,0.64911,0.27685,0.40721,-0.002,0.012,293.996,3.084,2016999936.0
DDOG,"Datadog, Inc.",Technology,Software - Application,281,4.054063090772694,Débil,87.1,0.668604651162791,3.3488372093023258,7.848837209302326,5.697674418604651,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,236.97999572753906,-0.04998694833441408,0.34970173190199927,-0.19042089461759004,1.4179164955365682,0.7137280865263163,1.509,85093597184.0,0.75,False,1.7906976744186047,6.558139534883721,-0.9506328017851984,0.012355951408735312,0.20339355701515727,,,46.8827800605001,-0.17758111835090906,473.96,79.83237,19.478874,981.772,0.04696,0.044770002,0.00666,0.356,14.985,29.259,3.205,1051412352.0
PSLV,"""Sprott Physical Silver Trust""",,,353,0.0,Evitar,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,21.84000015258789,0.09761982111349554,-0.06353510553076469,-0.427222655321587,0.610619480279343,0.3369963432066703,,13799520256.0,2.29,False,0.0,0.0,-0.5603054963613976,0.02855659088643349,,,,55.46017531230199,-0.2656354969512244,2.6896553,14.985353,3.4879913,12.7345,0.1199349945,0.108080005,0.179449995,0.145,0.287,63.327,1.5325,
KEY,KeyCorp,Financial Services,Banks - Regional,213,4.450791058290888,Débil,87.1,6.293859649122807,3.9649122807017543,3.508771929824561,5.0,4.714035087719299,7.280701754385966,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.02360781468003057,,,,21.90999984741211,-0.040533209225415145,0.02791942947947712,-0.08973826973776033,0.33029750136078384,0.7157894536068565,1.032,23380787200.0,3.72,False,4.912280701754385,2.526315789473684,0.13722103015048837,0.028638590725150504,0.1876335089556591,,,38.71292934161766,-0.0867027904773134,12.812865,10.254179,1.3578334,7.026,0.1033,0.2754,0.3471,0.101,0.253,140.159,1.563,
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods,270,4.158679262672811,Débil,87.1,5.9523809523809526,2.9047619047619047,2.738095238095238,2.3809523809523805,4.823809523809524,8.095238095238095,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,41.54999923706055,0.11632328607593001,0.03672448047278998,-0.19053186758113094,0.3086613932932456,0.5005106862645836,-0.047,22213853184.0,6.03,False,4.5,4.642857142857142,-0.6247238836906012,0.10392163614652618,-0.09613572347548216,,,67.3841407093806,-0.04736964688486913,22.842491,12.939894,4.012942,7.355,-0.01028,-0.00475,0.19194001,0.022,-0.145,217.629,0.682,2308499968.0
CCC,CCC Intelligent Solutions Holdi,Technology,Software - Application,221,4.426618979744936,Débil,87.1,5.406976744186046,3.895348837209302,4.069767441860465,2.6162790697674416,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,7.489999771118164,0.21760896236924343,0.20778201406415664,-0.24419780311622963,0.8357842576270009,0.5849056211180385,0.454,4411570176.0,0.75,False,5.127906976744185,6.476744186046512,-0.7090608719765998,0.06575615040153902,0.16822433476439658,,,66.29547081922306,-0.014473701959832115,107.0,14.295528,2.4842453,17.871,0.02167,0.03808,0.16659,0.098,0.813,77.826,1.558,290087872.0
RUN,Sunrun Inc.,Technology,Solar,325,3.6493151537884465,Débil,87.1,7.906976744186046,3.2906976744186047,4.069767441860465,1.6279069767441863,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,8.779999732971191,-0.20843853831850068,-0.4049353946219719,-0.6087344147517295,0.019744452145318503,0.01229209927485119,2.386,2114636416.0,0.75,False,3.5406976744186043,0.6395348837209303,1.4543331113555906,-0.9321412537331429,0.819325795650615,,,36.41309031134593,-0.47488037718048914,6.183099,8.651866,0.6041007,21.816,-0.19856001,0.11594,0.03999,0.528,-0.607,292.511,1.422,-1971139840.0
XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,288,3.9692808349146103,Débil,87.1,6.985294117647059,2.2941176470588234,4.1911764705882355,3.8235294117647065,4.757352941176472,5.147058823529411,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,11.119999885559082,-0.0787533440293704,-0.0515223079431526,-0.2516823764765086,0.18172156063327116,0.3137614468915747,0.871,2216815104.0,2.29,False,4.375,1.8382352941176472,-0.5683060291318163,0.06388669571244494,0.23370055226491226,,,40.39725271856021,-0.22292106502559159,28.967087499999998,7.3260555,1.6899697,8.184,-0.33031,-0.14987999,0.09243,-0.041,0.368,172.243,1.627,141624992.0
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,323,3.6523706190061027,Débil,87.1,7.668918918918919,0.4054054054054054,7.364864864864865,3.6486486486486487,4.808108108108109,5.135135135135135,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,5.010000228881836,-0.19850255505185965,-0.42654542522549466,-0.8014268636986985,1.1139241472075256,0.11548557431679073,0.855,1955186688.0,2.86,False,1.8445945945945945,0.7364864864864863,-0.5850328039564341,-1.7206784255683312,0.6189839579728502,,,35.87876294469116,-0.5308988683779465,21.149242,-0.9699904,-1.8659219,-2.167,-1.25992,-2.49214,-2.61009,0.562,0.081,197.84,1.139,-3364247552.0
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,8,6.0897741935483864,Neutral,87.1,6.470588235294117,8.382352941176471,7.0588235294117645,3.235294117647059,4.757352941176472,9.411764705882353,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.014520852831758505,-0.0023189224242518443,,,66.58000183105469,0.07968037425655927,0.15479012116892021,-0.030011628335450347,0.5658514071273444,0.9211333013420631,0.225,136003944448.0,3.76,False,5.25,7.897058823529411,-0.49991198087114097,0.05966279287658797,-0.005582334347148166,,,58.46060438784331,-0.019729039664540277,14.762749,10.152548,6.0942793,8.98,0.46598998,0.18871,0.34418,0.057,1.531,201.859,1.532,8114375168.0
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,329,3.615268709677419,Débil,87.1,3.125,4.8,1.75,6.0,4.832500000000001,2.5,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.009202004266720567,0.00388066935523579,,,36.18000030517578,0.06871312246116479,0.047112851303776626,-0.1699931106864928,0.6906542198680272,0.6660658091561865,0.753,30224691200.0,1.92,False,2.9749999999999996,2.55,-0.3416712949333949,0.06789978334005278,0.19181867430309008,,,61.432847699772225,-0.15463196193674783,18.94241,12.466963,2.7407014,8.779,0.14917,0.0716,0.12793,0.037,0.161,74.186,2.018,2052249984.0
ALHC,"Alignment Healthcare, Inc.",Healthcare,Healthcare Plans,307,3.782324003795066,Débil,87.1,1.2867647058823528,4.647058823529412,8.823529411764707,5.0,4.757352941176472,5.147058823529411,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,13.619999885559082,-0.24556311980374212,-0.2813878455585821,-0.4578025523264697,0.07244093587079381,0.07407406485982952,1.131,2825266688.0,2.29,False,2.882352941176471,0.49264705882352944,-0.8282503184721481,0.0667483437230829,0.7677621293909194,,,38.61856080737734,-0.44543973201440484,71.68421,18.099669,10.640625,28.073,0.20044,0.00889,0.031519998,0.316,1.429,124.655,1.698,188581872.0
EROC,"ERock, Inc.",Industrials,Specialty Industrial Machinery,310,3.762675186104218,Débil,87.1,3.4615384615384617,3.3269230769230775,2.3076923076923075,6.538461538461538,4.790384615384617,4.038461538461538,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,12.3100004196167,-0.052843744643550794,-0.08104939380863951,-0.40531398939049756,0.38626130851539386,0.29018616071207265,,3364330496.0,1.09,False,2.6923076923076925,3.75,-0.7938716841624713,0.019860202115240252,0.8582452656579411,,,46.20024776027723,-0.3434666442871094,43.964287,25.82337,12.045011,-4.333,0.19684,-0.66673,-0.44787,-0.417,0.0445,11.758,1.421,
WSC,WillScot Holdings Corporation,Industrials,Rental & Leasing Services,292,3.9354301488833747,Débil,87.1,5.817307692307692,4.576923076923077,2.3076923076923075,1.1538461538461537,4.790384615384617,6.153846153846154,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,,,,,20.899999618530273,-0.17677968739172,-0.061012800663245104,-0.297950970153501,0.4017437705251692,0.40309553287552313,1.334,3786891008.0,1.34,False,5.653846153846153,2.4134615384615383,-0.729504294664411,0.06570059488757274,0.4066985902685609,,,32.448036635684886,-0.2810457572088856,35.206776,15.766445,4.345114,12.88,-0.07083,-0.030030001,0.20124,0.039,-0.002,416.655,0.811,248800992.0
MOS,Mosaic Company (The),Basic Materials,Agricultural Inputs,321,3.6625332949308755,Débil,87.1,5.758928571428571,1.1964285714285716,3.303571428571429,2.8571428571428568,4.780357142857144,7.5,0.00798398146407759,-0.13557558706527842,-1.1792376317923763,0.07005392221831999,-0.31981045862465207,,0.2686478070719791,0.9999031096047296,0.032704791924803356,-0.42078881745920127,-0.014610422778234372,-0.1376749764660081,,,23.600000381469727,0.05435279633432466,-0.03771856198174006,-0.36198971664045076,0.1919192111853396,0.22105877728154308,0.821,7502337536.0,3.7,False,2.0624999999999996,4.5625,-0.32257952491500985,-0.09947233171248242,0.12154320221039061,,,55.42966005660227,-0.23979826497606752,22.886008500000003,14.6968155,0.6544285,7.831,-0.05073,-0.05213,-0.00117,-0.06,0.375,52.249,1.337,-746275008.0
PYPL,"PayPal Holdings, Inc.",Financial Services,Credit Services,291,3.9375126202603283,Débil,87.1,5.307017543859649,4.859649122807017,0.9649122807017544,5.0,4.714035087719299,0.7894736842105263,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.011679561526207406,-0.005629974217700335,,,53.65999984741211,-0.0029988100010012175,0.04628486291781031,-0.3226030442793397,0.39521580466490147,0.3729603692163442,1.298,46254919680.0,0.91,False,5.956140350877192,2.43859649122807,-0.08891394505285444,0.09562496319526632,0.11179258609105647,,,34.99652338075151,-0.138683780023367,11.614718,9.258348,2.3337538,7.57,0.24497,0.14364,0.16966,0.048,-0.031,71.751,1.288,4423124992.0
COIN,"Coinbase Global, Inc.",Financial Services,Financial Data & Stock Exchanges,293,3.931609960384833,Débil,87.1,2.06140350877193,0.9122807017543859,2.8508771929824563,8.859649122807017,4.714035087719299,5.87719298245614,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,-0.03853216613621508,-0.30215860913525266,,,178.63999938964844,0.11384903548085834,-0.0856314569106974,-0.555798688607399,0.28416360714289723,0.15027561068104323,3.361,47131828224.0,2.585,False,4.635964912280701,4.298245614035086,-0.1576823870663372,0.05661679091500204,0.10607154430750376,,,56.84404849757375,-0.17525395034257601,14.1186445,62.633892,3.6027024,64.343,-0.07847,-0.16344,-0.13922,-0.173,0.341,50.982,2.423,2668452864.0
TXN,Texas Instruments Incorporated,Technology,Semiconductors,143,4.781681620405101,Débil,87.1,3.604651162790697,8.255813953488373,3.953488372093023,5.174418604651162,4.6924418604651175,8.837209302325581,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.05504930061657705,0.09878828832342186,,,258.6400146484375,-0.09532329091721459,0.09144761819100711,-0.2256982467190446,0.6934460462806098,0.584169964966561,1.325,236202393600.0,2.13,False,3.2151162790697674,3.494186046511628,-0.794111324722778,0.01500937392702188,0.25545036193014936,,,38.476674890705134,-0.2176349228958614,40.475746,24.297197,13.113625,25.552,0.35176,0.31111,0.42576998,0.228,0.518,78.036,4.857,3545250048.0
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,29,5.628267448680352,Neutral,87.1,7.045454545454546,7.818181818181818,3.1818181818181817,8.636363636363637,4.981818181818183,7.272727272727273,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,0.014149770945731851,-0.08803193388331775,,,25.8700008392334,-0.02266713867648662,-0.07540602114616768,-0.23529409283968672,0.004660226766345588,0.014851589014034463,0.687,28484876288.0,6.96,False,3.1818181818181817,4.818181818181818,0.5158989040458608,0.009374412909509211,0.2562813662808936,,,42.523991847779584,-0.11947257415193444,10.027132,8.652174,0.97648436,12.766,0.09849,0.67496,0.70182997,0.057,-0.414,60.277,11.236,267028992.0
SHOP,Shopify Inc.,Technology,Software - Application,156,4.716067966991748,Débil,87.1,1.3372093023255816,5.94186046511628,5.087209302325581,9.24418604651163,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.07302280888347731,0.11499071880819367,,,152.89999389648438,0.16935534711641376,0.16324623996412413,-0.16076626655423254,0.6265956797498338,0.6678761072285336,2.59,196727848960.0,0.75,False,1.7906976744186047,6.9941860465116275,-0.8816167853311276,0.008070794370973028,0.11935217025496048,,,61.22971790803088,-0.035513813954231525,103.31081,62.33768,15.540197,80.15,0.15543,0.1453,0.17555,0.337,0.681,1.403,5.353,1587750016.0
GAP,"Gap, Inc. (The)",Consumer Cyclical,Apparel Retail,12,5.932772101133391,Neutral,87.1,7.533783783783784,7.405405405405405,5.135135135135135,5.405405405405405,4.808108108108109,8.91891891891892,0.028213015115693355,0.045802819435994534,0.04604741725225074,0.023795283850190238,0.04041929196366032,,0.9925326961677924,0.9516980436412839,0.11959601326015123,0.17949450802867395,-0.004805153406508996,0.2194304421867402,,,23.479999542236328,0.16820567695412403,-0.020760889562998708,-0.20027249515543843,0.2965212336960976,0.4773332926432292,,8452305408.0,3.37,False,6.47972972972973,5.121621621621621,0.22803232571313448,0.08043663535353407,0.13666484328466244,,,71.12444679722088,-0.15217217328900762,7.072289,8.894242,2.1096137,5.298,0.33776,0.08137,0.18515,-0.02,1.421,144.773,1.822,679875008.0
FSLY,"Fastly, Inc.",Technology,Software - Application,194,4.5439299324831195,Débil,87.1,6.250000000000001,1.7906976744186045,4.651162790697675,5.406976744186046,4.6924418604651175,4.011627906976744,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,23.040000915527344,0.05829345206341219,0.2519885460184479,-0.3383112890428678,2.2657690879556833,0.5757248663975273,0.36,3670272256.0,0.75,False,5.127906976744185,5.912790697674418,-0.5788244078836817,0.023696674778776957,0.17187495343387305,,,47.241784489627456,-0.3122387786409748,28.329922,39.462868,3.6988282,-96.886,-0.08389,-0.11802,-0.07873,0.233,0.747,40.198,3.361,86973248.0
VISN,"Vistance Networks, Inc.",Technology,Communication Equipment,95,5.113773893473367,Neutral,87.1,7.398255813953488,5.151162790697674,5.290697674418604,7.616279069767442,4.6924418604651175,8.19767441860465,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,,,,,6.059999942779541,-0.48680600735243207,-0.6117307331606918,-0.7051094918355454,0.009999990463256836,0.004123707407528592,1.993,1397596032.0,1.53,False,3.276162790697674,2.604651162790698,-0.5976633737381404,0.0037475063466694217,1.4202425971101307,,,40.705702858829696,-0.17467894038279727,33.72086,8.708648,0.5563206,4.3,0.043119997,3.65395,0.022219999,-0.014,16.967,1.572,2.568,5237500.0
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,264,4.199486196549136,Débil,87.1,2.1220930232558137,8.604651162790699,4.4186046511627906,5.058139534883721,4.6924418604651175,0.3488372093023256,0.04467216432105656,0.0674946675259955,0.05133461160421361,6.216447174862654e-05,0.04041929196366032,,0.9937798417789561,0.9516980436412839,0.19457916211715465,0.3061679427359544,0.0715274003437098,0.10111963556617165,,,301.8999938964844,-0.08848821919614158,0.17314763286658597,-0.31151654755647806,2.2079480809317222,0.6033566418783483,1.865,377773785088.0,0.33,False,1.7906976744186043,5.011627906976743,-0.8840937899560366,0.008180780673492448,0.22952483439689964,,,44.418061449944474,-0.3033023255912222,55.293037,26.12238,30.289957,43.548,0.65066004,0.31272,0.37390998,0.3,0.348,33.049,2.629,3090484480.0
